#Digilent WaveForms Spectrum Analyzer
#Device Name: Discovery2
#Serial Number: SN:210321B2E8C4
#Date Time: 2024-03-09 19:22:30.254
#Trace: Trace 1
#Start: 0 Hz
#Stop: 3156.57 Hz
#BINs: 4097
#Rate: 6313.13 Hz
#Samples: 8192
#Channel: C1
#Type: Sample
#Window: Flat Top
#Trace: Trace 2
#Start: 0 Hz
#Stop: 3156.57 Hz
#BINs: 4097
#Rate: 6313.13 Hz
#Samples: 8192
#Channel: C2
#Type: Sample
#Window: Flat Top
#Channel: C1
#Range: 5.64944 V
#Offset: -0.000314816 V
#Attenuation: 1 X
#Channel: C2
#Range: 5.57613 V
#Offset: -0.000136948 V
#Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Lydsignal_62.wav
#Frequency: 44.1 kHz
#Period: 22.675737 us
#Amplitude: 1 V
#Offset: 0 V

Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg)
0,-60.28101762167668,0,-59.1879288533378,0
0.7706459122474747,-60.75327992247696,176.2468473974801,-59.63712000997943,174.9234829743102
1.541291824494949,-64.44250400376768,171.6965131592052,-63.18843174262484,169.1322551976782
2.311937736742424,-76.68992975399314,132.3880351720014,-73.85991495771924,133.7038558090351
3.082583648989899,-71.87259555196225,41.16072166228116,-72.04196425068456,49.68981432574344
3.853229561237374,-69.43496773652836,35.23324797827261,-70.60554541250259,40.04011238653575
4.623875473484848,-70.10915096293178,18.10125435636348,-72.56150910443256,15.96977673020936
5.394521385732323,-72.74458895043003,1.265438362983542,-75.35456328459942,163.6953490474223
6.165167297979798,-77.12366049159668,133.2228951419771,-75.69867008988886,102.28767449756
6.935813210227272,-67.02185794694651,71.77392128154391,-65.87242125479548,66.05388243094318
7.706459122474747,-60.79435524356202,59.27884365002109,-60.3329145740268,56.14955806982763
8.477105034722221,-57.8582967736039,55.3608037388523,-57.7853729342187,52.02839492924427
9.247750946969695,-55.29350738526499,51.26289939284814,-55.47716155752483,47.81739244349231
10.01839685921717,-52.87744130263577,40.84599044799558,-53.06818636676437,37.86678279727657
10.78904277146465,-51.43912308541737,37.00478699364579,-51.62891052990265,34.33574581366787
11.55968868371212,-50.7050820162694,47.82712995677825,-50.96991649655509,45.78029386094925
12.3303345959596,-50.21256664022662,59.14725648473963,-50.47071009500837,58.06672229110401
13.10098050820707,-50.81504304540259,69.94352137650924,-50.99634817576033,69.59798698642581
13.87162642045454,-52.70947266201978,81.80038103618105,-52.81624940944502,81.92098121000859
14.64227233270202,-57.71514877005113,90.98758368412183,-57.73435182309853,91.84426553941984
15.41291824494949,-69.0673566088376,119.3919473634547,-68.28085803080128,120.8989207034489
16.18356415719697,-71.40847330015754,72.84158065520236,-72.36589519373365,71.60566958587026
16.95421006944444,-72.52699746673235,49.58748888906534,-74.25059025660806,58.78603767847565
17.72485598169192,-64.48640050787255,175.280223596986,-65.61076974866403,173.7782314573238
18.49550189393939,-60.8112715311883,2.863998378846409,-61.50480303416992,2.765803532681538
19.26614780618687,-59.49765356204909,18.10892982185533,-59.9618042093823,18.28866135807914
20.03679371843434,-56.62774069996654,46.90814578774179,-56.86805327831753,45.97724604593974
20.80743963068182,-54.372392563874,64.83733430379219,-54.62242324200606,63.14491421493184
21.57808554292929,-54.51771348111193,76.75407945638398,-54.85216531533383,75.35273665447478
22.34873145517676,-54.96561977943168,86.89227970888908,-55.35916902269569,86.60136998228104
23.11937736742424,-56.44139132140971,88.71223346827335,-56.88518207419582,89.52108007021033
23.89002327967172,-59.26849548430176,80.11223050530801,-59.8378458712147,81.55132112863484
24.66066919191919,-61.14800507998333,66.1129535460969,-61.897236242361,67.58367582244617
25.43131510416666,-63.83396172929922,59.72754161492755,-64.81191908305878,62.40939747075557
26.20196101641414,-70.56038184444921,71.71449153587682,-71.65102980500802,82.50004432591335
26.97260692866162,-67.49192148016672,109.6833127304076,-67.11789710012818,114.6157635233749
27.74325284090909,-62.4961853846693,122.1455434376485,-62.30742725788463,121.8074719096525
28.51389875315656,-61.40535906558836,127.6537327785163,-61.70818242787722,126.158239631197
29.28454466540404,-62.33453299909709,118.7345062607111,-63.18292432669843,115.5309355370389
30.05519057765151,-68.22477939476227,137.2544993905006,-70.54583167377338,134.3953028437765
30.82583648989899,-67.24717612161081,40.50460285319116,-67.2022085766035,51.07937582750434
31.59648240214646,-64.22613733536383,57.9215955957796,-63.80429333289905,62.97756211906908
32.36712831439394,-63.20170156451655,48.44392688279333,-63.1602787858263,52.37157007392511
33.13777422664141,-60.83815779204591,27.66603991502616,-61.0371246337767,29.88232176401131
33.90842013888889,-58.40937609102572,20.15949069589099,-58.51792208335723,19.93960590049043
34.67906605113636,-57.07624572596765,28.14848573434513,-57.21480525593908,25.93287998033313
35.44971196338383,-56.80745550572822,43.85200828453491,-57.08493584774437,40.99012610150098
36.22035787563131,-61.15887398616492,55.02982916485418,-61.76386506001012,50.30891749719753
36.99100378787878,-68.72642210273075,154.2975444728045,-69.4851749845181,164.7984657511395
37.76164970012626,-59.38545543023043,13.43375003117418,-59.22119311108523,14.15447651052153
38.53229561237374,-57.38738293537889,32.51443648009646,-57.31726978697963,31.0366397474062
39.30294152462121,-58.63421427759717,52.37061718719136,-58.74912651240222,50.41991135751866
40.07358743686869,-62.25814252591172,72.33420936687646,-62.65452483258083,69.88096571854932
40.84423334911616,-65.52070767713931,109.8339737737409,-66.0706599350538,107.8559980669073
41.61487926136363,-65.60868585575929,137.2402279841231,-65.63032977604799,136.9466626356955
42.38552517361111,-70.91797242300083,8.972706216439789,-69.54328832176257,6.70722158820483
43.15617108585858,-63.98858287352311,69.08355933274079,-63.67335050096398,61.0763236639208
43.92681699810606,-62.13844070724539,66.24275668116438,-61.76368727654403,58.25000951949478
44.69746291035353,-63.61794049756162,53.18787700926141,-62.82616459961427,46.04077191441876
45.46810882260101,-65.14675159142709,18.2940487154912,-64.31466960916862,15.40339378832973
46.23875473484848,-63.4934066911035,154.1801917920888,-63.15442818027486,152.9616897089875
47.00940064709596,-62.76036427550368,132.2707670439891,-62.42618613135026,131.1103240481257
47.78004655934343,-63.77669110861298,119.4308255249275,-63.18309570816696,118.2879103173153
48.55069247159091,-66.90375835509018,113.5435868823691,-65.89798712118154,111.5828201617977
49.32133838383838,-75.22981961399506,126.6286288676557,-73.18894262938571,121.6701804042899
50.09198429608585,-77.1671491371402,156.4163179587273,-75.76662312721501,146.6121550469498
50.86263020833333,-68.29415753371647,144.1357984402671,-68.02998360491461,142.2134504468784
51.6332761205808,-62.6695498774943,135.9716566115218,-62.58482477335551,136.9709914841403
52.40392203282828,-60.89291519985374,120.4392867369691,-60.93414730539661,121.8362155996603
53.17456794507575,-61.00289888664322,100.7849272770334,-61.11956014919497,101.0010373033616
53.94521385732323,-61.45655022817867,81.04640552135042,-61.37018864909695,79.50581479584777
54.71585976957071,-60.15170985562307,58.16916925251308,-59.67617944487542,55.98122987423752
55.48650568181818,-58.23977775012635,45.33452611826863,-57.59272785825212,44.02820050601538
56.25715159406565,-58.12902096067187,48.81162647985798,-57.46030096849761,47.71076670496826
57.02779750631313,-57.39098255421274,61.31356815896167,-56.95093921228534,59.88678898032447
57.7984434185606,-57.99892015808784,41.81559829830118,-57.86197372724751,41.83495664696222
58.56908933080808,-50.1335375244217,137.9837778093752,-50.29186601045355,135.5225057990882
59.33973524305555,-42.80853942074449,124.3053816786495,-42.8634044955113,121.6100952666752
60.11038115530302,-41.11288780100972,122.2109531048637,-41.14902551486415,119.5494640789645
60.8810270675505,-40.87244012974394,121.5601353778463,-40.89639049841111,118.9035479008056
61.65167297979798,-42.36999710873807,122.2055180069269,-42.38260367137072,119.4062052388819
62.42231889204545,-49.19784626677162,123.3079666790696,-49.22095467851786,120.1323642360676
63.19296480429293,-67.37890140642114,105.5463766678003,-67.52384466280395,100.0986638482609
63.9636107165404,-70.85374368250996,152.4826900310836,-70.73457083195215,146.0668835360077
64.73425662878788,-73.38342318471786,31.13835859633502,-75.45272771831938,23.98330540048735
65.50490254103535,-66.38452344869316,80.08261487689047,-66.98308296475069,82.5041373744106
66.27554845328282,-65.66322299006083,118.2212150453644,-65.44697731326251,120.9582624327811
67.0461943655303,-62.26177239614348,143.391457504535,-62.15703059818367,143.4108535695566
67.81684027777777,-59.621909293373,140.7152232910517,-59.86768785594329,139.2116395012677
68.58748619002525,-58.70021055328283,138.7862725236863,-59.0956323220455,137.0022834246359
69.35813210227272,-57.9287360057213,148.2606599145804,-58.26891180468841,146.2539607392238
70.12877801452019,-57.5664812023392,173.5542506092791,-57.71929031860178,170.5765178454012
70.89942392676767,-57.63377745112362,22.2209290547875,-57.63474314228483,17.75193441554202
71.67006983901514,-58.29673312872984,38.39564634460216,-58.21960454877952,32.42591988329963
72.44071575126262,-58.1823600428428,48.76769465920638,-58.09123230428665,42.92815961811248
73.21136166351009,-56.75029275671391,48.60891022147414,-56.63494233846901,44.53059361306661
73.98200757575756,-55.65219070417256,39.22442139298843,-55.58234824982526,36.50453498275989
74.75265348800505,-55.38594641681868,36.82365671003392,-55.43855883389014,34.46707328647584
75.52329940025253,-55.70403719673592,42.74241602393097,-55.85175697094709,39.76266320056226
76.2939453125,-58.54818073884535,52.51132636437305,-58.74976908651828,48.32031716740013
77.06459122474747,-66.38077201373858,83.71324834158335,-67.07905502309278,79.97752032142017
77.83523713699495,-70.28272381744739,165.0902046130592,-70.07686506303426,167.5713936900008
78.60588304924242,-68.90624738376432,5.421033923422462,-68.42573876701026,1.395801580449266
79.3765289614899,-70.32197171991362,149.0111301780843,-69.12535633120724,145.5325978760674
80.14717487373737,-68.57413805754125,109.5339024590323,-67.88067417967467,111.1044034944154
80.91782078598484,-65.10896953752601,111.0540755738561,-64.98244397669731,111.1691008631699
81.68846669823232,-63.7272943726682,123.1804782989847,-63.65324549626531,125.0489291092147
82.45911261047979,-66.64234018947663,142.1995172527024,-65.86829544189888,147.4967614417486
83.22975852272727,-70.96904998499097,162.3985261947108,-69.14896738066892,167.8577458283626
84.00040443497474,-77.38313141841297,158.3515597029833,-75.10949622025603,169.1397010795521
84.77105034722221,-84.32515781430367,39.59313854411545,-85.65878916477514,28.25380545432596
85.54169625946969,-78.81456467947994,43.37090109154194,-76.267812503358,29.43774738645708
86.31234217171716,-71.21618557516894,128.7514763375174,-72.25350523769205,110.0328203358888
87.08298808396464,-65.57072362399212,151.3215203340187,-66.62184702608795,140.7876993015617
87.85363399621211,-65.40364366810594,11.95741614096395,-66.6067062883088,5.979968732835562
88.62427990845958,-60.90303128165051,64.37365855107059,-61.29062644376286,62.08968181620368
89.39492582070706,-58.59348590602818,83.84830231599857,-58.54128374944329,81.1116309466184
90.16557173295453,-59.03055690572302,93.8307165584246,-58.67384253944411,90.02555365540378
90.93621764520202,-59.24172026260283,98.83497022099822,-58.87816119291629,94.03453255443857
91.70686355744949,-62.46735193339913,110.2017435071366,-62.21026860774381,104.8571499418449
92.47750946969697,-70.24011862240786,126.0986714158608,-70.22724300209316,121.3372470958053
93.24815538194444,-68.77971590192662,111.9077870843429,-69.56955524485259,110.9636679561141
94.01880129419192,-64.27637477017477,123.1521067676303,-64.92139451969392,122.8193709592094
94.78944720643939,-66.19060466403353,136.3994426453275,-66.65637780717861,133.1171981445742
95.56009311868686,-70.9235504101745,129.6623875129573,-70.3756249503006,110.124412576722
96.33073903093434,-79.920596089916,119.0629349104942,-73.32018135968934,72.03736859246644
97.10138494318181,-68.47972071598873,129.4844696246923,-68.14021803506725,152.4477831532163
97.87203085542929,-62.43928683850669,151.6479429277619,-61.78561069007883,159.2320270742116
98.64267676767676,-60.76231520446207,171.2966550633334,-60.05950442293546,173.126037115772
99.41332267992424,-58.86234709510799,173.5034926353837,-58.65697203529754,171.994162920347
100.1839685921717,-56.64245397233576,173.9369275924703,-56.74485104615116,171.2720553152427
100.9546145044192,-58.18941868911985,176.0352825564119,-58.41397554597915,174.1474659401447
101.7252604166667,-62.65524253906697,134.2589147843254,-63.49293147999607,131.4384182363837
102.4959063289141,-55.56596928049865,98.30246419764758,-55.8463993413072,92.86067018495447
103.2665522411616,-52.47354962991845,94.28501442496731,-52.56204998633276,89.23624485862753
104.0371981534091,-51.8027190964822,88.07256072541026,-51.78416101561822,83.31192161909345
